ad_id;Street;City_Code;;;;;;
27326;Knielingen - Neu-Knielingen; Karlsruhe (76187);Knielingen - Neu-Knielingen,  Karlsruhe (76187);0;;;;
27327;Neureut - Kirchfeld; Karlsruhe (76149);Neureut - Kirchfeld,  Karlsruhe (76149);235;;;;
27328;Ruppurr - Alt-Ruppurr; Karlsruhe (76199);Ruppurr - Alt-Ruppurr,  Karlsruhe (76199);35;;;;
27329;Grunwinkel - Hardecksiedlung; Karlsruhe (76185);Grunwinkel - Hardecksiedlung,  Karlsruhe (76185);370;;;;
27330;Weststadt - Sudlicher Teil; Karlsruhe (76135);Weststadt - Sudlicher Teil,  Karlsruhe (76135);355;;;;
27331;Sudweststadt - Ã–stlicher Teil; Karlsruhe (76137);Sudweststadt - Ã–stlicher Teil,  Karlsruhe (76137);0;;;;
27332;Weststadt - Sudlicher Teil; Karlsruhe (76135);Weststadt - Sudlicher Teil,  Karlsruhe (76135);355;;;;
27333;Durlach - Alt-Durlach; Karlsruhe (76227);Durlach - Alt-Durlach,  Karlsruhe (76227);90;;;;
27334;Muhlburg - Alt-Muhlburg; Karlsruhe (76185);Muhlburg - Alt-Muhlburg,  Karlsruhe (76185);338;;;;
27335;Muhlburg - Alt-Muhlburg; Karlsruhe (76185);Muhlburg - Alt-Muhlburg,  Karlsruhe (76185);338;;;;
27336;Oststadt - Nördlicher Teil; Karlsruhe / Oststadt (76131);Oststadt - Nördlicher Teil,  Karlsruhe / Oststadt (76131);210;;;;
27337;Waldstadt - Feldlage; Karlsruhe (76139);Waldstadt - Feldlage,  Karlsruhe (76139);247;;;;
27338;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27339;Oststadt - Sudlicher Teil; Karlsruhe (76131);Oststadt - Sudlicher Teil,  Karlsruhe (76131);240;;;;
27340;Sudstadt - Nördlicher Teil; Karlsruhe (76137);Sudstadt - Nördlicher Teil,  Karlsruhe (76137);486;;;;
27341;Grunwinkel - Alte Heidenstuckersiedlung; Karlsruhe (76189);Grunwinkel - Alte Heidenstuckersiedlung,  Karlsruhe (76189);80;;;;
27342;Durlach - Alt-Durlach; Karlsruhe (76227);Durlach - Alt-Durlach,  Karlsruhe (76227);90;;;;
27343;Knielingen - Neu-Knielingen; Karlsruhe (76187);Knielingen - Neu-Knielingen,  Karlsruhe (76187);0;;;;
27344;Weiherfeld-Dammerstock - Weiherfeld; Karlsruhe (76199);Weiherfeld-Dammerstock - Weiherfeld,  Karlsruhe (76199);110;;;;
27345;Weststadt - Sudlicher Teil; Karlsruhe (76133);Weststadt - Sudlicher Teil,  Karlsruhe (76133);355;;;;
27346;Durlach - Aue; Karlsruhe (76227);Durlach - Aue,  Karlsruhe (76227);215;;;;
27347;Durlach - Bergwald; Karlsruhe (76228);Durlach - Bergwald,  Karlsruhe (76228);0;;;;
27348;Ruppurr - Ruppurr - Sudost; Karlsruhe / Ruppurr (76199);Ruppurr - Ruppurr - Sudost,  Karlsruhe / Ruppurr (76199);0;;;;
27349;Ruppurr - Ruppurr - Sudost; Karlsruhe (76199);Ruppurr - Ruppurr - Sudost,  Karlsruhe (76199);0;;;;
27350;Hagsfeld - Alt-Hagsfeld; Karlsruhe (76139);Hagsfeld - Alt-Hagsfeld,  Karlsruhe (76139);340;;;;
27351;Oststadt - Sudlicher Teil; Karlsruhe (76131);Oststadt - Sudlicher Teil,  Karlsruhe (76131);240;;;;
27352;Hermann Muller Wurtz Strasse 2; Karlsruhe / Oberreut (76189);Hermann Muller Wurtz Strasse 2,  Karlsruhe / Oberreut (76189);252;;;;
27353;Hagsfeld - Westlicher Teil; Karlsruhe (76139);Hagsfeld - Westlicher Teil,  Karlsruhe (76139);220;;;;
27354;Durlach - Hanggebiet; Karlsruhe (76227);Durlach - Hanggebiet,  Karlsruhe (76227);360;;;;
27355;Grötzingen - Sudlich der Pfinz; Karlsruhe Grötzingen (76229);Grötzingen - Sudlich der Pfinz,  Karlsruhe Grötzingen (76229);347;;;;
27356;Knielingen - Neu-Knielingen; Karlsruhe (76187);Knielingen - Neu-Knielingen,  Karlsruhe (76187);0;;;;
27357;Knielingen - Neu-Knielingen; Karlsruhe (76187);Knielingen - Neu-Knielingen,  Karlsruhe (76187);0;;;;
27358;Oststadt - Nördlicher Teil; Karlsruhe / Oststadt (76131);Oststadt - Nördlicher Teil,  Karlsruhe / Oststadt (76131);210;;;;
27359;Waldstadt - Waldlage; Karlsruhe / Waldstadt (76139);Waldstadt - Waldlage,  Karlsruhe / Waldstadt (76139);40;;;;
27360;Palmbach; Karlsruhe (76228);Palmbach,  Karlsruhe (76228);145;;;;
27361;Durlach - Aue; Karlsruhe (76227);Durlach - Aue,  Karlsruhe (76227);270;;;;
27362;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27363;Muhlburg - Alt-Muhlburg; Karlsruhe (76185);Muhlburg - Alt-Muhlburg,  Karlsruhe (76185);338;;;;
27364;Muhlburg - Alt-Muhlburg; Karlsruhe (76185);Muhlburg - Alt-Muhlburg,  Karlsruhe (76185);338;;;;
27365;Muhlburg - Alt-Muhlburg; Karlsruhe (76185);Muhlburg - Alt-Muhlburg,  Karlsruhe (76185);338;;;;
27366;Waldstadt - Waldlage; Karlsruhe (76139);Waldstadt - Waldlage,  Karlsruhe (76139);40;;;;
27367;Weststadt - Sudlicher Teil; Karlsruhe (76135);Weststadt - Sudlicher Teil,  Karlsruhe (76135);355;;;;
27368;Muhlburg - Alt-Muhlburg; Karlsruhe (76185);Muhlburg - Alt-Muhlburg,  Karlsruhe (76185);338;;;;
27369;Muhlburg - Alt-Muhlburg; Karlsruhe (76185);Muhlburg - Alt-Muhlburg,  Karlsruhe (76185);338;;;;
27370;Sudstadt - Nördlicher Teil; Karlsruhe (76137);Sudstadt - Nördlicher Teil,  Karlsruhe (76137);486;;;;
27371;Hohenwettersbach; Karlsruhe (76228);Hohenwettersbach,  Karlsruhe (76228);145;;;;
27372;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27373;Neureut - Nördlicher Teil; Karlsruhe / Neureut (76149);Neureut - Nördlicher Teil,  Karlsruhe / Neureut (76149);120;;;;
27374;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27375;Grötzingen - Nördlich der Pfinz; Karlsruhe / Grötzingen (76229);Grötzingen - Nördlich der Pfinz,  Karlsruhe / Grötzingen (76229);360;;;;
27376;Grötzingen - Nördlich der Pfinz; Karlsruhe (76229);Grötzingen - Nördlich der Pfinz,  Karlsruhe (76229);205;;;;
27377;Durlach - Hanggebiet; Karlsruhe / Durlach (76227);Durlach - Hanggebiet,  Karlsruhe / Durlach (76227);480;;;;
27378;Durlach - Alt-Durlach; Karlsruhe (76227);Durlach - Alt-Durlach,  Karlsruhe (76227);90;;;;
27379;Waldstadt - Waldlage; Karlsruhe (76139);Waldstadt - Waldlage,  Karlsruhe (76139);40;;;;
27380;Grunwinkel - Hardecksiedlung; Karlsruhe (76185);Grunwinkel - Hardecksiedlung,  Karlsruhe (76185);370;;;;
27381;Waldstadt - Waldlage; Karlsruhe (76139);Waldstadt - Waldlage,  Karlsruhe (76139);40;;;;
27382;Unknown;Unknown;Unknown, Unknown;0;;;;
27383;Grunwettersbach; Karlsruhe Grunwettersbach (76228);Grunwettersbach,  Karlsruhe Grunwettersbach (76228);0;;;;
27384;Sudweststadt - Mittlerer Teil; Karlsruhe (76137);Sudweststadt - Mittlerer Teil,  Karlsruhe (76137);487;;;;
27385;Grunwinkel - Neue Heidenstuckersiedlung; Karlsruhe (76189);Grunwinkel - Neue Heidenstuckersiedlung,  Karlsruhe (76189);390;;;;
27386;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27387;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27388;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27389;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27390;Grunwinkel - Alte Heidenstuckersiedlung; Karlsruhe (76189);Grunwinkel - Alte Heidenstuckersiedlung,  Karlsruhe (76189);80;;;;
27391;Grötzingen - Nördlich der Pfinz; Karlsruhe (76229);Grötzingen - Nördlich der Pfinz,  Karlsruhe (76229);205;;;;
27392;Durlach - Hanggebiet; Karlsruhe (76227);Durlach - Hanggebiet,  Karlsruhe (76227);360;;;;
27393;Durlach - Hanggebiet; Karlsruhe (76227);Durlach - Hanggebiet,  Karlsruhe (76227);360;;;;
27394;Durlach - Hanggebiet; Karlsruhe (76227);Durlach - Hanggebiet,  Karlsruhe (76227);360;;;;
27395;Knielingen - Neu-Knielingen; Karlsruhe (76187);Knielingen - Neu-Knielingen,  Karlsruhe (76187);0;;;;
27396;Oststadt - Nördlicher Teil; Karlsruhe (76131);Oststadt - Nördlicher Teil,  Karlsruhe (76131);210;;;;
27397;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27398;Oststadt - Nördlicher Teil; Karlsruhe (76131);Oststadt - Nördlicher Teil,  Karlsruhe (76131);210;;;;
27399;Sudweststadt - Mittlerer Teil; Karlsruhe (76137);Sudweststadt - Mittlerer Teil,  Karlsruhe (76137);487;;;;
27400;Knielingen - Neu-Knielingen; Karlsruhe / Knielingen (76187);Knielingen - Neu-Knielingen,  Karlsruhe / Knielingen (76187);0;;;;
27401;Grötzingen - Sudlich der Pfinz; Karlsruhe (76229);Grötzingen - Sudlich der Pfinz,  Karlsruhe (76229);347;;;;
27402;Grötzingen - Nördlich der Pfinz; Karlsruhe (76229);Grötzingen - Nördlich der Pfinz,  Karlsruhe (76229);205;;;;
27403;Waldstadt - Waldlage; Karlsruhe (76139);Waldstadt - Waldlage,  Karlsruhe (76139);40;;;;
27404;Durlach - Hanggebiet; Karlsruhe (76227);Durlach - Hanggebiet,  Karlsruhe (76227);360;;;;
27405;Insterburger Strasse 15a; Karlsruhe (76139);Insterburger Strasse 15a,  Karlsruhe (76139);145;;;;
27406;Waldstadt - Waldlage; Karlsruhe (76139);Waldstadt - Waldlage,  Karlsruhe (76139);40;;;;
27407;Waldstadt - Waldlage; Karlsruhe (76139);Waldstadt - Waldlage,  Karlsruhe (76139);40;;;;
27408;Durlach - Aue; Karlsruhe / Durlach (76227);Durlach - Aue,  Karlsruhe / Durlach (76227);270;;;;
27409;Durlach - Aue; Karlsruhe / Durlach (76227);Durlach - Aue,  Karlsruhe / Durlach (76227);270;;;;
27410;Durlach - Aue; Karlsruhe / Durlach (76227);Durlach - Aue,  Karlsruhe / Durlach (76227);270;;;;
27411;Hagsfeld - Alt-Hagsfeld; Karlsruhe (76139);Hagsfeld - Alt-Hagsfeld,  Karlsruhe (76139);340;;;;
27412;Sudweststadt - Mittlerer Teil; Karlsruhe (76133);Sudweststadt - Mittlerer Teil,  Karlsruhe (76133);487;;;;
27413;Ruppurr - Ruppurr - Sudost; Karlsruhe (76199);Ruppurr - Ruppurr - Sudost,  Karlsruhe (76199);0;;;;
27414;Am Berg 19; Karlsruhe (76228);Am Berg 19,  Karlsruhe (76228);105;;;;
27415;Grunwettersbach; Karlsruhe (76228);Grunwettersbach,  Karlsruhe (76228);107;;;;
27416;Grunwettersbach; Karlsruhe (76228);Grunwettersbach,  Karlsruhe (76228);107;;;;
27417;Bärenweg 27; Karlsruhe / Neureut (76149);Bärenweg 27,  Karlsruhe / Neureut (76149);214;;;;
27418;Daxlanden - Neu-Daxlanden; Karlsruhe (76189);Daxlanden - Neu-Daxlanden,  Karlsruhe (76189);30;;;;
27419;Neureut - Heide; Karlsruhe (76149);Neureut - Heide,  Karlsruhe (76149);200;;;;
27420;Weststadt - Mittlerer Teil; Karlsruhe (76185);Weststadt - Mittlerer Teil,  Karlsruhe (76185);230;;;;
27421;Oststadt - Westlicher Teil; Karlsruhe (76131);Oststadt - Westlicher Teil,  Karlsruhe (76131);205;;;;
27422;Grötzingen - Nördlich der Pfinz; Karlsruhe - Grötzingen (76229);Grötzingen - Nördlich der Pfinz,  Karlsruhe - Grötzingen (76229);360;;;;
27423;Oststadt - Westlicher Teil; Karlsruhe (76131);Oststadt - Westlicher Teil,  Karlsruhe (76131);205;;;;
27424;Oststadt - Westlicher Teil; Karlsruhe (76131);Oststadt - Westlicher Teil,  Karlsruhe (76131);205;;;;
27425;Daxlanden - Neu-Daxlanden; Karlsruhe (76189);Daxlanden - Neu-Daxlanden,  Karlsruhe (76189);30;;;;
27426;Königsbergerstr. 3; Karlsruhe (76139);Königsbergerstr. 3,  Karlsruhe (76139);145;;;;
27427;Daxlanden - Neu-Daxlanden; Karlsruhe (76189);Daxlanden - Neu-Daxlanden,  Karlsruhe (76189);30;;;;
27428;Oststadt - Sudlicher Teil; Karlsruhe (76131);Oststadt - Sudlicher Teil,  Karlsruhe (76131);240;;;;
27429;Pfaffstr. 14; Karlsruhe (76227);Pfaffstr. 14,  Karlsruhe (76227);257;;;;
27430;Grunwettersbach; Karlsruhe (76228);Grunwettersbach,  Karlsruhe (76228);107;;;;
27431;Grötzingen - Sudlich der Pfinz; Karlsruhe (76229);Grötzingen - Sudlich der Pfinz,  Karlsruhe (76229);347;;;;
27432;Grötzingen - Sudlich der Pfinz; Karlsruhe (76229);Grötzingen - Sudlich der Pfinz,  Karlsruhe (76229);347;;;;
27433;Unknown;Unknown;Unknown, Unknown;0;;;;
27434;Ruppurr - Alt-Ruppurr; Karlsruhe / Ruppurr (76199);Ruppurr - Alt-Ruppurr,  Karlsruhe / Ruppurr (76199);35;;;;
27435;Waldstadt - Waldlage; Karlsruhe (76139);Waldstadt - Waldlage,  Karlsruhe (76139);40;;;;
27436;Durlach - Alt-Durlach; Karlsruhe (76227);Durlach - Alt-Durlach,  Karlsruhe (76227);90;;;;
27437;Durlach - Bergwald; Karlsruhe (76228);Durlach - Bergwald,  Karlsruhe (76228);0;;;;
27438;Belfortstrasse 6; Karlsruhe (76133);Belfortstrasse 6,  Karlsruhe (76133);615;;;;
27439;Knielingen - Alt-Knielingen; Karlsruhe (76187);Knielingen - Alt-Knielingen,  Karlsruhe (76187);30;;;;
27440;Knielingen - Neu-Knielingen; Karlsruhe (76187);Knielingen - Neu-Knielingen,  Karlsruhe (76187);0;;;;
27441;Nordweststadt - Alter Flugplatz; Karlsruhe (76187);Nordweststadt - Alter Flugplatz,  Karlsruhe (76187);240;;;;
27442;Muhlburg - Muhlburger Feld; Karlsruhe (76185);Muhlburg - Muhlburger Feld,  Karlsruhe (76185);508;;;;
27443;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27444;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27445;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27446;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27447;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27448;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27449;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27450;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27451;Durlach - Lohn-Lissen; Karlsruhe (76227);Durlach - Lohn-Lissen,  Karlsruhe (76227);240;;;;
27452;Hohenwettersbach; Karlsruhe (76227);Hohenwettersbach,  Karlsruhe (76227);145;;;;
27453;Weiherfeld-Dammerstock - Weiherfeld; Karlsruhe (76199);Weiherfeld-Dammerstock - Weiherfeld,  Karlsruhe (76199);110;;;;
27454;Durlach - Alt-Durlach; Karlsruhe / Durlach (76227);Durlach - Alt-Durlach,  Karlsruhe / Durlach (76227);90;;;;
27455;Durlach - Bergwald; Karlsruhe / Bergwald (76228);Durlach - Bergwald,  Karlsruhe / Bergwald (76228);0;;;;
27456;Rheinstr. 96; Karlsruhe (76185);Rheinstr. 96,  Karlsruhe (76185);304;;;;
27457;Weststadt - Mittlerer Teil; Karlsruhe (76133);Weststadt - Mittlerer Teil,  Karlsruhe (76133);230;;;;
27458;Hohenwettersbach; Karlsruhe (76227);Hohenwettersbach,  Karlsruhe (76227);145;;;;
27459;Hohenwettersbach; Karlsruhe / Hohenwettersbach (76228);Hohenwettersbach,  Karlsruhe / Hohenwettersbach (76228);90;;;;
27460;Cäciliastrasse 48; Karlsruhe (76135);Cäciliastrasse 48,  Karlsruhe (76135);527;;;;
27461;Sudweststadt - Mittlerer Teil; Karlsruhe (76137);Sudweststadt - Mittlerer Teil,  Karlsruhe (76137);487;;;;
27462;Ruppurr - Alt-Ruppurr; Karlsruhe (76199);Ruppurr - Alt-Ruppurr,  Karlsruhe (76199);35;;;;
27463;Weststadt - Mittlerer Teil; Karlsruhe (76185);Weststadt - Mittlerer Teil,  Karlsruhe (76185);230;;;;
27464;Grunwettersbach; Karlsruhe (76228);Grunwettersbach,  Karlsruhe (76228);107;;;;
27465;Durlach - Lohn-Lissen; Karlsruhe (76227);Durlach - Lohn-Lissen,  Karlsruhe (76227);240;;;;
27466;Rheinstr. 96; Karlsruhe (76185);Rheinstr. 96,  Karlsruhe (76185);304;;;;
27467;Rheinstr. 96; Karlsruhe (76185);Rheinstr. 96,  Karlsruhe (76185);304;;;;
27468;Rheinstr. 96; Karlsruhe (76185);Rheinstr. 96,  Karlsruhe (76185);304;;;;
27469;Rheinstr. 96; Karlsruhe (76185);Rheinstr. 96,  Karlsruhe (76185);304;;;;
27470;Durlach - Hanggebiet; Karlsruhe / Durlach (76227);Durlach - Hanggebiet,  Karlsruhe / Durlach (76227);480;;;;
27471;Innenstadt - Ost - Sudwestlicher Teil; Karlsruhe (76133);Innenstadt - Ost - Sudwestlicher Teil,  Karlsruhe (76133);622;;;;
27472;Neureut - Sudlicher Teil; Karlsruhe (76149);Neureut - Sudlicher Teil,  Karlsruhe (76149);155;;;;
27473;Neureut - Sudlicher Teil; Karlsruhe / Neureut (76149);Neureut - Sudlicher Teil,  Karlsruhe / Neureut (76149);155;;;;
27474;Grunwinkel - Hardecksiedlung; Karlsruhe (76185);Grunwinkel - Hardecksiedlung,  Karlsruhe (76185);370;;;;
27475;Grunwinkel - Hardecksiedlung; Karlsruhe (76185);Grunwinkel - Hardecksiedlung,  Karlsruhe (76185);370;;;;
27476;Grötzingen - Nördlich der Pfinz; Karlsruhe (76229);Grötzingen - Nördlich der Pfinz,  Karlsruhe (76229);205;;;;
27477;Muhlburg - Alt-Muhlburg; Karlsruhe (76185);Muhlburg - Alt-Muhlburg,  Karlsruhe (76185);338;;;;
27478;Grunwettersbach; Karlsruhe (76228);Grunwettersbach,  Karlsruhe (76228);107;;;;
27479;Grunwettersbach; Karlsruhe (76228);Grunwettersbach,  Karlsruhe (76228);107;;;;
27480;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27481;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27482;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27483;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27484;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27485;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27486;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27487;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27488;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27489;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27490;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27491;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27492;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27493;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27494;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27495;Innenstadt - West - Westlicher Teil; Karlsruhe (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe (76133);417;;;;
27496;Neureut - Nördlicher Teil; Karlsruhe (76149);Neureut - Nördlicher Teil,  Karlsruhe (76149);120;;;;
27497;Nordweststadt - Alter Flugplatz; Karlsruhe (76187);Nordweststadt - Alter Flugplatz,  Karlsruhe (76187);240;;;;
27498;Nordweststadt - Alter Flugplatz; Karlsruhe (76187);Nordweststadt - Alter Flugplatz,  Karlsruhe (76187);240;;;;
27499;Durlach - Bergwald; Karlsruhe (76228);Durlach - Bergwald,  Karlsruhe (76228);0;;;;
27500;Waldstadt - Waldlage; Karlsruhe / Waldstadt (76139);Waldstadt - Waldlage,  Karlsruhe / Waldstadt (76139);40;;;;
27501;Durlach - Alt-Durlach; Karlsruhe / Durlach (76227);Durlach - Alt-Durlach,  Karlsruhe / Durlach (76227);90;;;;
27502;Neureut - Nördlicher Teil; Karlsruhe (76149);Neureut - Nördlicher Teil,  Karlsruhe (76149);120;;;;
27503;Grunwinkel - Albsiedlung; Karlsruhe (76185);Grunwinkel - Albsiedlung,  Karlsruhe (76185);380;;;;
27504;Rintheim - Alt-Rintheim; Karlsruhe (76131);Rintheim - Alt-Rintheim,  Karlsruhe (76131);110;;;;
27505;Muhlburg - Alt-Muhlburg; Karlsruhe (76185);Muhlburg - Alt-Muhlburg,  Karlsruhe (76185);338;;;;
27506;Durlach - Dornwald-Untermuhl; Karlsruhe (76227);Durlach - Dornwald-Untermuhl,  Karlsruhe (76227);185;;;;
27507;Muhlburg - Alt-Muhlburg; Karlsruhe / Muhlburg (76185);Muhlburg - Alt-Muhlburg,  Karlsruhe / Muhlburg (76185);338;;;;
27508;Hohenwettersbach; Karlsruhe (76227);Hohenwettersbach,  Karlsruhe (76227);145;;;;
27509;Durlach - Hanggebiet; Karlsruhe / Durlach (76227);Durlach - Hanggebiet,  Karlsruhe / Durlach (76227);480;;;;
27510;Ludwig-Erhard-Allee 26; Karlsruhe (76131);Ludwig-Erhard-Allee 26,  Karlsruhe (76131);300;;;;
27511;Waldstadt - Waldlage; Karlsruhe (76139);Waldstadt - Waldlage,  Karlsruhe (76139);40;;;;
27512;Sudstadt - Sudlicher Teil; Karlsruhe / Sudstadt (76137);Sudstadt - Sudlicher Teil,  Karlsruhe / Sudstadt (76137);187;;;;
27513;Sudweststadt - Beiertheimer Feld; Karlsruhe (76135);Sudweststadt - Beiertheimer Feld,  Karlsruhe (76135);348;;;;
27514;Innenstadt - West - Westlicher Teil; Karlsruhe / Innenstadt-West (76133);Innenstadt - West - Westlicher Teil,  Karlsruhe / Innenstadt-West (76133);417;;;;
27515;Durlach - Hanggebiet; Karlsruhe / Durlach (76227);Durlach - Hanggebiet,  Karlsruhe / Durlach (76227);480;;;;
27516;Waldstadt - Waldlage; Karlsruhe (76139);Waldstadt - Waldlage,  Karlsruhe (76139);40;;;;
27517;Stupferich; Karlsruhe (76228);Stupferich,  Karlsruhe (76228);155;;;;
